"endTime","artistName","trackName","msPlayed","danceability","energy","valence","loudness","instrumentalness","day_of_week","time_of_day","session_id","listener_category","mood"
2023-10-17 00:54:00,"Taylor Swift","Timeless (Taylor’s Version) (From The Vault)",317568,0.629,0.578,0.651,-5.806,0,"Tuesday","Night",23,"Super Listeners","Fun, Playful, Lively"
2023-10-17 00:58:00,"Taylor Swift","How You Get The Girl",258262,0.761,0.67,0.519,-5.956,1.08e-05,"Tuesday","Night",23,"Super Listeners","Confident, Empowered, Motivational"
2023-10-17 01:00:00,"Taylor Swift","New Romantics",46219,0.653,0.848,0.724,-5.936,4.24e-06,"Tuesday","Night",23,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-17 14:23:00,"Taylor Swift","New Romantics",12138,0.653,0.848,0.724,-5.936,4.24e-06,"Tuesday","Afternoon",24,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-17 14:28:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",306062,0.578,0.565,0.351,-8.064,0,"Tuesday","Afternoon",24,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-17 14:32:00,"Taylor Swift","Better Than Revenge (Taylor's Version)",220306,0.505,0.893,0.659,-3.013,0,"Tuesday","Afternoon",24,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-17 14:33:00,"Taylor Swift","When Emma Falls in Love (Taylor’s Version) (From The Vault)",80076,0.524,0.759,0.234,-4.714,0,"Tuesday","Afternoon",24,"Super Listeners","Anxious, Intense, Agitated"
2023-10-17 16:07:00,"Taylor Swift","When Emma Falls in Love (Taylor’s Version) (From The Vault)",172560,0.524,0.759,0.234,-4.714,0,"Tuesday","Afternoon",25,"Super Listeners","Anxious, Intense, Agitated"
2023-10-17 16:17:00,"Taylor Swift","Speak Now (Taylor's Version)",83153,0.734,0.686,0.598,-2.926,0,"Tuesday","Afternoon",25,"Super Listeners","Confident, Empowered, Motivational"
2023-10-17 23:04:00,"Taylor Swift","How You Get The Girl",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Tuesday","LateNight",26,"Super Listeners","Confident, Empowered, Motivational"
2023-10-17 23:19:00,"Taylor Swift","This Love",98408,0.47,0.494,0.0524,-8.672,0,"Tuesday","LateNight",26,"Super Listeners","Somber, Reflective, Wistful"
2023-10-18 01:50:00,"Taylor Swift","Cornelia Street",287266,0.824,0.624,0.248,-9.728,0.000189,"Wednesday","Night",27,"Super Listeners","Anxious, Intense, Agitated"
2023-10-18 01:51:00,"Taylor Swift","Our Song",71166,0.668,0.672,0.539,-4.931,0,"Wednesday","Night",27,"Super Listeners","Confident, Empowered, Motivational"
2023-10-18 16:46:00,"Taylor Swift","Our Song",129823,0.668,0.672,0.539,-4.931,0,"Wednesday","Afternoon",28,"Super Listeners","Confident, Empowered, Motivational"
2023-10-18 16:50:00,"Taylor Swift","This Love (Taylor’s Version)",250100,0.47,0.494,0.0524,-8.672,0,"Wednesday","Afternoon",28,"Super Listeners","Somber, Reflective, Wistful"
2023-10-18 16:54:00,"Taylor Swift","The Outside",207106,0.589,0.805,0.591,-4.055,0,"Wednesday","Afternoon",28,"Super Listeners","Confident, Empowered, Motivational"
2023-10-18 18:16:00,"Taylor Swift","New Romantics",230466,0.653,0.848,0.724,-5.936,4.24e-06,"Wednesday","Evening",29,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-18 18:17:00,"Taylor Swift","willow",15516,0.392,0.574,0.529,-9.195,0.00179,"Wednesday","Evening",29,"Super Listeners","Relaxed, Positive, Easy-going"
2023-10-18 18:17:00,"Taylor Swift","Sparks Fly (Taylor’s Version)",18965,0.605,0.769,0.366,-2.413,0,"Wednesday","Evening",29,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-18 18:22:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",306062,0.578,0.565,0.351,-8.064,0,"Wednesday","Evening",29,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-18 18:59:00,"Taylor Swift","Back To December (Taylor's Version)",278760,0.486,0.635,0.235,-3.994,0,"Wednesday","Evening",30,"Super Listeners","Anxious, Intense, Agitated"
2023-10-18 19:00:00,"Taylor Swift","Back To December (Taylor's Version)",11242,0.486,0.635,0.235,-3.994,0,"Wednesday","Evening",30,"Super Listeners","Anxious, Intense, Agitated"
2023-10-18 22:50:00,"Sabrina Carpenter","I Knew You Were Trouble - Spotify Singles",78912,0.386,0.492,0.215,-6.657,0,"Wednesday","LateNight",31,"Super Listeners","Gritty, Raw, Intense"
2023-10-18 22:54:00,"Taylor Swift","Welcome To New York",212600,0.76,0.602,0.685,-4.871,0.000133,"Wednesday","LateNight",31,"Super Listeners","Confident, Empowered, Motivational"
2023-10-18 22:58:00,"Taylor Swift","Blank Space",231826,0.753,0.678,0.583,-5.421,1.64e-06,"Wednesday","LateNight",31,"Super Listeners","Confident, Empowered, Motivational"
2023-10-18 23:02:00,"Taylor Swift","Style",231000,0.514,0.821,0.298,-4.803,0.0232,"Wednesday","LateNight",31,"Super Listeners","Anxious, Intense, Agitated"
2023-10-18 23:05:00,"Taylor Swift","Out Of The Woods",235800,0.544,0.884,0.184,-5.973,0.000134,"Wednesday","LateNight",31,"Super Listeners","Anxious, Intense, Agitated"
2023-10-18 23:09:00,"Taylor Swift","All You Had To Do Was Stay",193293,0.589,0.713,0.54,-5.614,0,"Wednesday","LateNight",31,"Super Listeners","Confident, Empowered, Motivational"
2023-10-18 23:13:00,"Taylor Swift","Shake It Off",219200,0.647,0.785,0.943,-5.414,0,"Wednesday","LateNight",31,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-18 23:15:00,"Taylor Swift","I Wish You Would",158882,0.671,0.853,0.523,-6.568,9.48e-06,"Wednesday","LateNight",31,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 00:51:00,"Taylor Swift","Cruel Summer - Live from TS | The Eras Tour",206464,0.405,0.906,0.337,-4.553,0,"Thursday","Night",32,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 00:56:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",296298,0.578,0.565,0.351,-8.064,0,"Thursday","Night",32,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 00:59:00,"Taylor Swift","Timeless (Taylor’s Version) (From The Vault)",230591,0.629,0.578,0.651,-5.806,0,"Thursday","Night",32,"Super Listeners","Fun, Playful, Lively"
2023-10-19 01:03:00,"Taylor Swift","Sparks Fly (Taylor’s Version)",100522,0.605,0.769,0.366,-2.413,0,"Thursday","Night",32,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 15:24:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",306062,0.578,0.565,0.351,-8.064,0,"Thursday","Afternoon",33,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 15:29:00,"Taylor Swift","Innocent (Taylor's Version)",238909,0.524,0.611,0.126,-5.298,0,"Thursday","Afternoon",33,"Super Listeners","Anxious, Intense, Agitated"
2023-10-19 17:57:00,"Taylor Swift","How You Get The Girl",188437,0.761,0.67,0.519,-5.956,1.08e-05,"Thursday","Afternoon",34,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 18:01:00,"Taylor Swift","Fearless (Taylor’s Version)",241591,0.569,0.741,0.43,-4.963,0,"Thursday","Evening",34,"Super Listeners","Fun, Playful, Lively"
2023-10-19 18:05:00,"Taylor Swift","London Boy",190240,0.695,0.71,0.557,-6.639,0.000104,"Thursday","Evening",34,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 18:25:00,"Taylor Swift","I Know Places",195706,0.572,0.807,0.626,-5.348,0,"Thursday","Evening",34,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-19 18:29:00,"Taylor Swift","Our Song",176444,0.668,0.672,0.539,-4.931,0,"Thursday","Evening",34,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 18:33:00,"Taylor Swift","Love Story (Taylor’s Version)",114816,0.626,0.79,0.416,-4.302,3.97e-06,"Thursday","Evening",34,"Super Listeners","Fun, Playful, Lively"
2023-10-19 18:37:00,"Taylor Swift","How You Get The Girl",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Thursday","Evening",34,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 18:44:00,"Taylor Swift","Wonderland",218313,0.387,0.703,0.32,-5.956,1.1e-05,"Thursday","Evening",34,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 18:54:00,"Taylor Swift","I Know Places",17130,0.572,0.807,0.626,-5.348,0,"Thursday","Evening",34,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-19 18:58:00,"Taylor Swift","Shake It Off",219200,0.647,0.785,0.943,-5.414,0,"Thursday","Evening",34,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-19 19:02:00,"Taylor Swift","Babe (Taylor's Version) (From The Vault)",224240,0.584,0.743,0.746,-7.075,2.83e-06,"Thursday","Evening",34,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-19 19:06:00,"Taylor Swift","Speak Now (Taylor's Version)",242473,0.734,0.686,0.598,-2.926,0,"Thursday","Evening",34,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 19:10:00,"Taylor Swift","Delicate",232253,0.75,0.404,0.0499,-10.178,0.000357,"Thursday","Evening",34,"Super Listeners","Somber, Reflective, Wistful"
2023-10-19 19:14:00,"Taylor Swift","Sparks Fly (Taylor’s Version)",261230,0.605,0.769,0.366,-2.413,0,"Thursday","Evening",34,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 19:18:00,"Taylor Swift","hoax",220040,0.662,0.181,0.429,-15.065,3.86e-06,"Thursday","Evening",34,"Super Listeners","Content, Peaceful, Reflective"
2023-10-19 19:21:00,"Taylor Swift","Lavender Haze",202395,0.735,0.449,0.0955,-10.56,0.00126,"Thursday","Evening",34,"Super Listeners","Somber, Reflective, Wistful"
2023-10-19 19:25:00,"Taylor Swift","The Other Side Of The Door (Taylor’s Version)",238443,0.432,0.873,0.629,-4.367,0,"Thursday","Evening",34,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 19:29:00,"Taylor Swift","End Game",244826,0.649,0.589,0.151,-6.237,0,"Thursday","Evening",34,"Super Listeners","Anxious, Intense, Agitated"
2023-10-19 19:33:00,"Taylor Swift","If This Was A Movie (Taylor’s Version)",237022,0.471,0.699,0.234,-3.745,0,"Thursday","Evening",34,"Super Listeners","Anxious, Intense, Agitated"
2023-10-19 19:37:00,"Taylor Swift","The Lucky One (Taylor's Version)",240466,0.686,0.571,0.538,-7.138,0,"Thursday","Evening",34,"Super Listeners","Content, Peaceful, Reflective"
2023-10-19 19:41:00,"Taylor Swift","Treacherous (Taylor's Version)",242720,0.645,0.593,0.299,-6.506,0.000127,"Thursday","Evening",34,"Super Listeners","Anxious, Intense, Agitated"
2023-10-19 19:45:00,"Taylor Swift","Fearless (Taylor’s Version)",241591,0.569,0.741,0.43,-4.963,0,"Thursday","Evening",34,"Super Listeners","Fun, Playful, Lively"
2023-10-19 19:50:00,"Taylor Swift","Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",306062,0.578,0.565,0.351,-8.064,0,"Thursday","Evening",34,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 19:54:00,"Taylor Swift","Anti-Hero",200690,0.633,0.648,0.49,-6.645,2.62e-06,"Thursday","Evening",34,"Super Listeners","Fun, Playful, Lively"
2023-10-19 19:58:00,"Taylor Swift","Hey Stephen (Taylor’s Version)",254254,0.788,0.571,0.797,-6.135,0,"Thursday","Evening",34,"Super Listeners","Fun, Playful, Lively"
2023-10-19 20:02:00,"Taylor Swift","Red (Taylor's Version)",223093,0.516,0.777,0.408,-4.908,1.62e-06,"Thursday","Evening",34,"Super Listeners","Fun, Playful, Lively"
2023-10-19 20:05:00,"Taylor Swift","Starlight (Taylor's Version)",220413,0.628,0.685,0.605,-5.864,0,"Thursday","Evening",34,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 21:29:00,"Taylor Swift","The Story Of Us (Taylor's Version)",267653,0.516,0.784,0.552,-2.636,0,"Thursday","Evening",35,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 21:33:00,"Taylor Swift","Sparks Fly (Taylor’s Version)",261230,0.605,0.769,0.366,-2.413,0,"Thursday","Evening",35,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 21:41:00,"Taylor Swift","Never Grow Up (Taylor's Version)",240569,0.684,0.339,0.572,-7.259,0,"Thursday","Evening",35,"Super Listeners","Content, Peaceful, Reflective"
2023-10-19 22:44:00,"Taylor Swift","How You Get The Girl",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Thursday","LateNight",36,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 22:46:00,"Shakira","Hips Don't Lie (feat. Wyclef Jean)",14784,0.778,0.824,0.758,-5.892,0,"Thursday","LateNight",36,"Moderate Listeners","Happy, Energetic, Uplifting"
2023-10-19 22:46:00,"Taylor Swift","Wonderland",74036,0.387,0.703,0.32,-5.956,1.1e-05,"Thursday","LateNight",36,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-19 22:50:00,"Shakira","Hips Don't Lie (feat. Wyclef Jean)",218093,0.778,0.824,0.758,-5.892,0,"Thursday","LateNight",36,"Moderate Listeners","Happy, Energetic, Uplifting"
2023-10-19 22:53:00,"Taylor Swift","Shake It Off",219200,0.647,0.785,0.943,-5.414,0,"Thursday","LateNight",36,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-19 22:56:00,"Shakira","Whenever, Wherever",196160,0.794,0.832,0.871,-4.862,1.14e-05,"Thursday","LateNight",36,"Moderate Listeners","Happy, Energetic, Uplifting"
2023-10-19 23:01:00,"JAY-Z","Empire State Of Mind",276920,0.491,0.956,0.811,-1.538,0,"Thursday","LateNight",36,"Light Listeners","Confident, Empowered, Motivational"
2023-10-19 23:05:00,"Demi Lovato","Heart Attack",210840,0.504,0.785,0.502,-4.802,0,"Thursday","LateNight",36,"Light Listeners","Confident, Empowered, Motivational"
2023-10-19 23:08:00,"Kesha","TiK ToK",199693,0.755,0.837,0.714,-2.718,0,"Thursday","LateNight",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-19 23:12:00,"Vanessa Carlton","A Thousand Miles",237493,0.56,0.825,0.268,-3.862,0,"Thursday","LateNight",36,"Light Listeners","Anxious, Intense, Agitated"
2023-10-19 23:16:00,"Taylor Swift","Blank Space",231826,0.753,0.678,0.583,-5.421,1.64e-06,"Thursday","LateNight",36,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 23:19:00,"Shakira","Can't Remember to Forget You (feat. Rihanna)",206866,0.694,0.81,0.824,-3.556,0,"Thursday","LateNight",36,"Moderate Listeners","Happy, Energetic, Uplifting"
2023-10-19 23:23:00,"Miley Cyrus","Party In The U.S.A.",202066,0.652,0.698,0.47,-4.667,0.000115,"Thursday","LateNight",36,"Light Listeners","Fun, Playful, Lively"
2023-10-19 23:26:00,"Katy Perry","Teenage Dream",227741,0.719,0.798,0.591,-4.582,2.34e-06,"Thursday","LateNight",36,"Light Listeners","Confident, Empowered, Motivational"
2023-10-19 23:30:00,"Beyoncé","Beautiful Liar",199840,0.764,0.751,0.418,-3.74,0.000237,"Thursday","LateNight",36,"Light Listeners","Fun, Playful, Lively"
2023-10-19 23:34:00,"Fifth Harmony","Worth It (feat. Kid Ink)",224573,0.884,0.765,0.594,-3.865,7.04e-06,"Thursday","LateNight",36,"Occasional Listeners","Confident, Empowered, Motivational"
2023-10-19 23:36:00,"Shakira","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",147349,0.764,0.887,0.816,-6.088,0,"Thursday","LateNight",36,"Moderate Listeners","Happy, Energetic, Uplifting"
2023-10-19 23:40:00,"Taylor Swift","We Are Never Ever Getting Back Together",193146,0.567,0.686,0.716,-6.139,1.86e-06,"Thursday","LateNight",36,"Super Listeners","Confident, Empowered, Motivational"
2023-10-19 23:44:00,"Katy Perry","The One That Got Away",227333,0.689,0.795,0.876,-4.021,1.07e-06,"Thursday","LateNight",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-19 23:47:00,"One Direction","Best Song Ever",200106,0.652,0.877,0.486,-2.986,0,"Thursday","LateNight",36,"Super Listeners","Fun, Playful, Lively"
2023-10-19 23:50:00,"Kelly Clarkson","Since U Been Gone",188960,0.662,0.741,0.404,-5.406,0.0303,"Thursday","LateNight",36,"Light Listeners","Fun, Playful, Lively"
2023-10-19 23:54:00,"Dua Lipa","Levitating (feat. DaBaby)",203064,0.702,0.825,0.915,-3.787,0,"Thursday","LateNight",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-19 23:57:00,"Lady Gaga","Applause",212333,0.668,0.78,0.738,-4.287,1.63e-06,"Thursday","LateNight",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-20,"Shakira","Try Everything",196853,0.705,0.609,0.476,-4.897,0,"Friday","Night",36,"Moderate Listeners","Fun, Playful, Lively"
2023-10-20 00:04:00,"Taylor Swift","I Knew You Were Trouble.",219720,0.622,0.469,0.679,-6.798,2.25e-06,"Friday","Night",36,"Super Listeners","Romantic, Warm, Nostalgic"
2023-10-20 00:07:00,"Katy Perry","I Kissed A Girl",179640,0.702,0.76,0.696,-3.174,0,"Friday","Night",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-20 00:10:00,"Bridgit Mendler","Ready or Not",200946,0.715,0.872,0.748,-3.835,3.84e-05,"Friday","Night",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-20 00:14:00,"One Direction","What Makes You Beautiful",199986,0.726,0.787,0.888,-2.494,0,"Friday","Night",36,"Super Listeners","Happy, Energetic, Uplifting"
2023-10-20 00:17:00,"Demi Lovato","Cool for the Summer",214739,0.583,0.61,0.336,-5.639,0.000105,"Friday","Night",36,"Light Listeners","Balanced, Neutral, Easy-going"
2023-10-20 00:21:00,"Maroon 5","One More Night",219546,0.718,0.82,0.613,-3.453,0,"Friday","Night",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-20 00:24:00,"Shakira","She Wolf",188866,0.82,0.882,0.935,-6.95,0.0374,"Friday","Night",36,"Moderate Listeners","Happy, Energetic, Uplifting"
2023-10-20 00:28:00,"Katy Perry","Part Of Me",216160,0.666,0.922,0.758,-4.645,0,"Friday","Night",36,"Light Listeners","Happy, Energetic, Uplifting"
2023-10-20 00:32:00,"Justin Bieber","Beauty And A Beat",227986,0.601,0.843,0.534,-4.87,5.27e-05,"Friday","Night",36,"Moderate Listeners","Confident, Empowered, Motivational"
2023-10-20 00:35:00,"Selena Gomez & The Scene","Love You Like A Love Song",188453,0.858,0.678,0.922,-3.87,0,"Friday","Night",36,"Light Listeners","Confident, Empowered, Motivational"
2023-10-20 00:36:00,"Miley Cyrus","Wrecking Ball",84834,0.53,0.422,0.349,-6.262,0,"Friday","Night",36,"Light Listeners","Somber, Reflective, Wistful"
2023-10-20 00:42:00,"Taylor Swift","Timeless (Taylor’s Version) (From The Vault)",321396,0.629,0.578,0.651,-5.806,0,"Friday","Night",36,"Super Listeners","Fun, Playful, Lively"
2023-10-20 00:46:00,"Taylor Swift","The Great War",240355,0.57,0.747,0.574,-8.93,2.32e-05,"Friday","Night",36,"Super Listeners","Confident, Empowered, Motivational"
2023-10-20 00:55:00,"Taylor Swift","Cornelia Street",131626,0.824,0.624,0.248,-9.728,0.000189,"Friday","Night",36,"Super Listeners","Anxious, Intense, Agitated"
2023-10-20 18:39:00,"Taylor Swift","Cornelia Street",137152,0.824,0.624,0.248,-9.728,0.000189,"Friday","Evening",37,"Super Listeners","Anxious, Intense, Agitated"
2023-10-20 18:39:00,"Taylor Swift","Don’t Blame Me",20010,0.615,0.534,0.193,-6.719,1.76e-05,"Friday","Evening",37,"Super Listeners","Anxious, Intense, Agitated"
2023-10-20 18:40:00,"Taylor Swift","State Of Grace (Taylor's Version)",30954,0.594,0.713,0.328,-5.314,0,"Friday","Evening",37,"Super Listeners","Balanced, Neutral, Easy-going"
2023-10-20 18:44:00,"Taylor Swift","How You Get The Girl",246990,0.761,0.67,0.519,-5.956,1.08e-05,"Friday","Evening",37,"Super Listeners","Confident, Empowered, Motivational"
2023-10-20 18:48:00,"Taylor Swift","Out Of The Woods",235800,0.544,0.884,0.184,-5.973,0.000134,"Friday","Evening",37,"Super Listeners","Anxious, Intense, Agitated"
2023-10-20 19:02:00,"Taylor Swift","You Are In Love",267106,0.554,0.509,0.401,-9.403,2.08e-06,"Friday","Evening",37,"Super Listeners","Content, Peaceful, Reflective"
2023-10-20 19:04:00,"Taylor Swift","All You Had To Do Was Stay",52016,0.589,0.713,0.54,-5.614,0,"Friday","Evening",37,"Super Listeners","Confident, Empowered, Motivational"
2023-10-20 19:09:00,"Taylor Swift","How You Get The Girl",247533,0.761,0.67,0.519,-5.956,1.08e-05,"Friday","Evening",37,"Super Listeners","Confident, Empowered, Motivational"
2023-10-20 19:10:00,"Taylor Swift","Out Of The Woods",32789,0.544,0.884,0.184,-5.973,0.000134,"Friday","Evening",37,"Super Listeners","Anxious, Intense, Agitated"
